Redshift r_mag g-r_col g-r_slope z_mag r-z_col r-z_slope
0.4274 20.48039196 1.762050076 -0.042358981999999996 19.57244754 0.9079446797999999 -0.018080652
0.4275 20.481202500000002 1.76204445 -0.042353475 19.573110749999998 0.9080920225 -0.01807545
0.4276 20.482013040000002 1.762038824 -0.042347968 19.57377396 0.9082393652 -0.018070248
0.4277 20.48282358 1.7620331980000001 -0.042342461 19.57443717 0.9083867079 -0.018065046
0.4278 20.48363412 1.762027572 -0.042336953999999996 19.57510038 0.9085340506 -0.018059844
0.4279 20.48444466 1.762021946 -0.042331447 19.575763589999998 0.9086813933 -0.018054642
0.428 20.4852552 1.76201632 -0.04232594 19.5764268 0.908828736 -0.01804944
0.4281 20.48606574 1.762010694 -0.042320433 19.57709001 0.9089760787 -0.018044238
0.4282 20.48687628 1.7620050680000001 -0.042314925999999996 19.577753219999998 0.9091234214 -0.018039036
0.4283 20.48768682 1.761999442 -0.042309419 19.578416429999997 0.9092707641 -0.018033834
0.4284 20.48849736 1.761993816 -0.042303912 19.57907964 0.9094181068 -0.018028632
0.4285 20.4893079 1.76198819 -0.042298405 19.57974285 0.9095654495 -0.01802343
0.4286 20.49011844 1.761982564 -0.042292897999999995 19.580406059999998 0.9097127922 -0.018018228
0.4287 20.49092898 1.761976938 -0.042287391 19.581069269999997 0.9098601349 -0.018013026
0.4288 20.49173952 1.761971312 -0.042281884 19.58173248 0.9100074776 -0.018007824
0.4289 20.49255006 1.761965686 -0.042276377 19.58239569 0.9101548203 -0.018002622
0.429 20.4933606 1.76196006 -0.042270869999999995 19.583058899999997 0.910302163 -0.01799742
0.4291 20.49417114 1.761954434 -0.042265363 19.58372211 0.9104495056999999 -0.017992218
0.4292 20.494981680000002 1.761948808 -0.042259856 19.58438532 0.9105968484 -0.017987016
0.4293 20.495792220000002 1.761943182 -0.042254349 19.585048529999998 0.9107441910999999 -0.017981814
0.4294 20.496602760000002 1.7619375560000001 -0.042248841999999995 19.585711739999997 0.9108915338 -0.017976612
0.4295 20.4974133 1.76193193 -0.042243335 19.58637495 0.9110388764999999 -0.01797141
0.4296 20.49822384 1.761926304 -0.042237828 19.58703816 0.9111862192 -0.017966208
0.4297 20.49903438 1.761920678 -0.042232320999999996 19.587701369999998 0.9113335618999999 -0.017961006
0.4298 20.49984492 1.761915052 -0.042226813999999994 19.588364579999997 0.9114809046 -0.017955804
0.4299 20.50065546 1.7619094260000001 -0.042221307 19.58902779 0.9116282472999999 -0.017950602
0.43 20.501466 1.7619038 -0.0422158 19.589691 0.91177559 -0.0179454
0.4301 20.50228671 1.761891192 -0.042209829 19.590338799999998 0.9119484911 -0.017942085
0.4302 20.50310742 1.761878584 -0.042203858 19.590986599999997 0.9121213922 -0.01793877
0.4303 20.503928130000002 1.761865976 -0.042197886999999996 19.5916344 0.9122942933 -0.017935455
0.4304 20.50474884 1.761853368 -0.042191915999999996 19.5922822 0.9124671944 -0.01793214
0.4305 20.50556955 1.7618407600000001 -0.042185944999999996 19.59293 0.9126400955 -0.017928825
0.4306 20.50639026 1.761828152 -0.042179973999999995 19.5935778 0.9128129965999999 -0.01792551
0.4307 20.50721097 1.761815544 -0.042174002999999995 19.594225599999998 0.9129858976999999 -0.017922195
0.4308 20.508031680000002 1.761802936 -0.042168032 19.594873399999997 0.9131587988 -0.01791888
0.4309 20.50885239 1.761790328 -0.042162061 19.5955212 0.9133316999 -0.017915565
0.431 20.5096731 1.76177772 -0.04215609 19.596169 0.913504601 -0.01791225
0.4311 20.51049381 1.761765112 -0.042150119 19.5968168 0.9136775021 -0.017908935
0.4312 20.51131452 1.761752504 -0.042144148 19.5974646 0.9138504032 -0.01790562
0.4313 20.512135230000002 1.761739896 -0.042138177 19.598112399999998 0.9140233043 -0.017902305
0.4314 20.51295594 1.7617272880000001 -0.042132206 19.598760199999997 0.9141962054 -0.01789899
0.4315 20.51377665 1.76171468 -0.042126235 19.599408 0.9143691064999999 -0.017895675
0.4316 20.51459736 1.761702072 -0.042120264 19.6000558 0.9145420075999999 -0.01789236
0.4317 20.51541807 1.761689464 -0.042114293 19.6007036 0.9147149086999999 -0.017889045
0.4318 20.516238780000002 1.761676856 -0.042108322 19.6013514 0.9148878098 -0.01788573
0.4319 20.51705949 1.761664248 -0.042102350999999996 19.601999199999998 0.9150607109 -0.017882415
0.432 20.5178802 1.76165164 -0.042096379999999996 19.602646999999997 0.915233612 -0.0178791
0.4321 20.51870091 1.761639032 -0.042090408999999995 19.6032948 0.9154065131 -0.017875784999999998
0.4322 20.51952162 1.761626424 -0.042084438 19.6039426 0.9155794142 -0.01787247
0.4323 20.520342330000002 1.761613816 -0.042078467 19.6045904 0.9157523153 -0.017869155
0.4324 20.52116304 1.761601208 -0.042072496 19.6052382 0.9159252164 -0.01786584
0.4325 20.52198375 1.7615886 -0.042066525 19.605885999999998 0.9160981175 -0.017862525
0.4326 20.52280446 1.761575992 -0.042060554 19.606533799999998 0.9162710185999999 -0.01785921
0.4327 20.52362517 1.761563384 -0.042054583 19.6071816 0.9164439196999999 -0.017855895
0.4328 20.524445880000002 1.761550776 -0.042048612 19.6078294 0.9166168208 -0.01785258
0.4329 20.52526659 1.761538168 -0.042042641 19.6084772 0.9167897219 -0.017849265
0.433 20.5260873 1.76152556 -0.04203667 19.609125 0.916962623 -0.01784595
0.4331 20.52690801 1.761512952 -0.042030699 19.6097728 0.9171355241 -0.017842635
0.4332 20.52772872 1.761500344 -0.042024728 19.610420599999998 0.9173084252 -0.01783932
0.4333 20.52854943 1.761487736 -0.042018757 19.6110684 0.9174813263 -0.017836005
0.4334 20.52937014 1.761475128 -0.042012785999999996 19.6117162 0.9176542274 -0.017832689999999998
0.4335 20.53019085 1.76146252 -0.042006814999999996 19.612364 0.9178271284999999 -0.017829374999999998
0.4336 20.53101156 1.761449912 -0.042000844 19.6130118 0.9180000295999999 -0.01782606
0.4337 20.53183227 1.761437304 -0.041994873 19.6136596 0.9181729307 -0.017822745
0.4338 20.53265298 1.761424696 -0.041988902 19.614307399999998 0.9183458318 -0.01781943
0.4339 20.53347369 1.761412088 -0.041982931 19.6149552 0.9185187329 -0.017816115
0.434 20.5342944 1.76139948 -0.04197696 19.615603 0.918691634 -0.0178128
0.4341 20.53511511 1.761386872 -0.041970989 19.6162508 0.9188645351 -0.017809485
0.4342 20.53593582 1.761374264 -0.041965018 19.6168986 0.9190374362 -0.01780617
0.4343 20.53675653 1.761361656 -0.041959047 19.6175464 0.9192103373 -0.017802855
0.4344 20.53757724 1.761349048 -0.041953076 19.618194199999998 0.9193832384 -0.01779954
0.4345 20.53839795 1.76133644 -0.041947105 19.618842 0.9195561394999999 -0.017796225
0.4346 20.53921866 1.761323832 -0.041941134 19.6194898 0.9197290405999999 -0.01779291
0.4347 20.54003937 1.761311224 -0.041935163 19.6201376 0.9199019417 -0.017789595
0.4348 20.54086008 1.761298616 -0.041929192 19.6207854 0.9200748428 -0.017786279999999998
0.4349 20.54168079 1.761286008 -0.041923221 19.6214332 0.9202477439 -0.017782964999999998
0.435 20.5425015 1.7612733999999999 -0.04191725 19.622081 0.920420645 -0.01777965
0.4351 20.54332221 1.761260792 -0.041911279 19.6227288 0.9205935461 -0.017776335
0.4352 20.54414292 1.761248184 -0.041905308 19.6233766 0.9207664472 -0.01777302
0.4353 20.54496363 1.761235576 -0.041899337 19.6240244 0.9209393483 -0.017769705
0.4354 20.54578434 1.761222968 -0.041893366 19.6246722 0.9211122494 -0.01776639
0.4355 20.54660505 1.76121036 -0.041887395 19.62532 0.9212851504999999 -0.017763075
0.4356 20.54742576 1.761197752 -0.041881424 19.6259678 0.9214580515999999 -0.01775976
0.4357 20.54824647 1.761185144 -0.041875453 19.6266156 0.9216309527 -0.017756445
0.4358 20.54906718 1.761172536 -0.041869482 19.6272634 0.9218038538 -0.01775313
0.4359 20.54988789 1.7611599279999999 -0.041863511 19.6279112 0.9219767549 -0.017749815
0.436 20.5507086 1.76114732 -0.04185754 19.628559 0.922149656 -0.0177465
0.4361 20.55152931 1.761134712 -0.041851569 19.6292068 0.9223225571 -0.017743184999999998
0.4362 20.55235002 1.761122104 -0.041845598 19.6298546 0.9224954582 -0.017739869999999998
0.4363 20.55317073 1.761109496 -0.041839627 19.6305024 0.9226683593 -0.017736554999999998
0.4364 20.55399144 1.761096888 -0.041833656 19.6311502 0.9228412604 -0.017733239999999997
0.4365 20.55481215 1.76108428 -0.041827685 19.631798 0.9230141615 -0.017729925
0.4366 20.55563286 1.761071672 -0.041821714 19.6324458 0.9231870625999999 -0.01772661
0.4367 20.55645357 1.761059064 -0.041815743 19.6330936 0.9233599637 -0.017723295
0.4368 20.55727428 1.7610464559999999 -0.041809772 19.6337414 0.9235328648 -0.01771998
0.4369 20.55809499 1.761033848 -0.041803801 19.6343892 0.9237057659 -0.017716665
0.437 20.5589157 1.76102124 -0.04179783 19.635037 0.923878667 -0.01771335
0.4371 20.55973641 1.761008632 -0.041791859 19.6356848 0.9240515681 -0.017710035
0.4372 20.56055712 1.760996024 -0.041785888 19.6363326 0.9242244692 -0.01770672
0.4373 20.56137783 1.760983416 -0.041779917 19.6369804 0.9243973703 -0.017703405
0.4374 20.56219854 1.760970808 -0.041773946 19.6376282 0.9245702714 -0.017700089999999998
0.4375 20.56301925 1.7609582 -0.041767975 19.638276 0.9247431724999999 -0.017696774999999998
0.4376 20.56383996 1.760945592 -0.041762004 19.6389238 0.9249160735999999 -0.017693459999999998
0.4377 20.56466067 1.7609329839999999 -0.041756033 19.6395716 0.9250889747 -0.017690144999999997
0.4378 20.56548138 1.760920376 -0.041750062 19.6402194 0.9252618758 -0.017686829999999997
0.4379 20.56630209 1.760907768 -0.041744091000000004 19.6408672 0.9254347769 -0.017683515
0.438 20.5671228 1.76089516 -0.041738120000000004 19.641515000000002 0.925607678 -0.0176802
0.4381 20.56794351 1.760882552 -0.041732149 19.6421628 0.9257805791 -0.017676885
0.4382 20.56876422 1.760869944 -0.041726178 19.6428106 0.9259534802 -0.01767357
0.4383 20.56958493 1.760857336 -0.041720207 19.6434584 0.9261263813 -0.017670255
0.4384 20.57040564 1.760844728 -0.041714236 19.6441062 0.9262992824 -0.01766694
0.4385 20.57122635 1.76083212 -0.041708265 19.644754 0.9264721834999999 -0.017663625
0.4386 20.57204706 1.7608195119999999 -0.041702294 19.645401800000002 0.9266450846 -0.01766031
0.4387 20.57286777 1.760806904 -0.041696323 19.6460496 0.9268179857 -0.017656994999999998
0.4388 20.57368848 1.760794296 -0.041690352 19.6466974 0.9269908868 -0.017653679999999998
0.4389 20.57450919 1.760781688 -0.041684381 19.6473452 0.9271637879 -0.017650364999999998
0.439 20.5753299 1.76076908 -0.04167841 19.647993 0.927336689 -0.017647049999999997
0.4391 20.57615061 1.760756472 -0.041672439 19.6486408 0.9275095901 -0.017643734999999997
0.4392 20.57697132 1.760743864 -0.041666468 19.649288600000002 0.9276824912 -0.017640419999999997
0.4393 20.57779203 1.760731256 -0.041660497000000005 19.6499364 0.9278553923 -0.017637105
0.4394 20.57861274 1.7607186479999999 -0.041654526000000004 19.6505842 0.9280282934 -0.01763379
0.4395 20.57943345 1.7607060399999999 -0.041648555000000004 19.651232 0.9282011944999999 -0.017630475
0.4396 20.58025416 1.760693432 -0.041642584 19.6518798 0.9283740956 -0.01762716
0.4397 20.58107487 1.760680824 -0.041636613 19.6525276 0.9285469967 -0.017623845
0.4398 20.58189558 1.760668216 -0.041630642 19.653175400000002 0.9287198978 -0.01762053
0.4399 20.58271629 1.760655608 -0.041624671 19.6538232 0.9288927989 -0.017617215
0.44 20.583537 1.760643 -0.0416187 19.654471 0.9290657 -0.0176139
0.4401 20.58435869 1.760703501 -0.041612265 19.655105430000003 0.9292529635 -0.017613325
0.4402 20.58518038 1.760764002 -0.04160583 19.65573986 0.929440227 -0.01761275
0.4403 20.58600207 1.760824503 -0.041599395000000004 19.656374290000002 0.9296274905 -0.017612174999999997
0.4404 20.58682376 1.760885004 -0.04159296 19.65700872 0.929814754 -0.017611599999999998
0.4405 20.58764545 1.760945505 -0.041586525 19.657643150000002 0.9300020175 -0.017611025
0.4406 20.58846714 1.761006006 -0.04158009 19.65827758 0.930189281 -0.01761045
0.4407 20.58928883 1.761066507 -0.041573655 19.65891201 0.9303765445 -0.017609874999999997
0.4408 20.59011052 1.7611270079999999 -0.04156722 19.65954644 0.930563808 -0.017609299999999998
0.4409 20.59093221 1.761187509 -0.041560785 19.66018087 0.9307510715 -0.017608725
0.441 20.5917539 1.7612480099999999 -0.041554350000000004 19.6608153 0.930938335 -0.01760815
0.4411 20.59257559 1.761308511 -0.041547915000000005 19.66144973 0.9311255985 -0.017607574999999997
0.4412 20.59339728 1.7613690119999998 -0.04154148 19.66208416 0.931312862 -0.017606999999999998
0.4413 20.59421897 1.761429513 -0.041535045 19.66271859 0.9315001254999999 -0.017606425
0.4414 20.59504066 1.761490014 -0.04152861 19.663353020000002 0.931687389 -0.01760585
0.4415 20.59586235 1.761550515 -0.041522175 19.66398745 0.9318746525 -0.017605275
0.4416 20.59668404 1.761611016 -0.04151574 19.664621880000002 0.932061916 -0.017604699999999997
0.4417 20.597505729999998 1.761671517 -0.041509305 19.66525631 0.9322491795 -0.017604124999999998
0.4418 20.59832742 1.761732018 -0.041502870000000004 19.665890740000002 0.932436443 -0.01760355
0.4419 20.59914911 1.761792519 -0.041496435000000005 19.66652517 0.9326237065 -0.017602975
0.442 20.5999708 1.76185302 -0.04149 19.6671596 0.93281097 -0.017602399999999997
0.4421 20.60079249 1.7619135209999999 -0.041483565 19.66779403 0.9329982335 -0.017601824999999998
0.4422 20.60161418 1.761974022 -0.04147713 19.66842846 0.933185497 -0.01760125
0.4423 20.60243587 1.7620345229999999 -0.041470695 19.66906289 0.9333727605 -0.017600675
0.4424 20.60325756 1.762095024 -0.04146426 19.66969732 0.933560024 -0.017600099999999997
0.4425 20.604079249999998 1.7621555249999998 -0.041457825000000004 19.670331750000003 0.9337472875 -0.017599524999999998
0.4426 20.60490094 1.762216026 -0.041451390000000005 19.67096618 0.933934551 -0.01759895
0.4427 20.60572263 1.762276527 -0.041444955 19.671600610000002 0.9341218145 -0.017598375
0.4428 20.60654432 1.762337028 -0.04143852 19.67223504 0.934309078 -0.0175978
0.4429 20.60736601 1.762397529 -0.041432085 19.672869470000002 0.9344963415 -0.017597224999999998
0.443 20.6081877 1.76245803 -0.04142565 19.6735039 0.934683605 -0.01759665
0.4431 20.60900939 1.762518531 -0.041419215 19.67413833 0.9348708685 -0.017596075
0.4432 20.60983108 1.7625790319999999 -0.04141278 19.67477276 0.935058132 -0.0175955
0.4433 20.61065277 1.762639533 -0.041406345000000004 19.67540719 0.9352453955 -0.017594924999999997
0.4434 20.61147446 1.7627000339999999 -0.041399910000000005 19.67604162 0.9354326589999999 -0.017594349999999998
0.4435 20.61229615 1.762760535 -0.041393475 19.67667605 0.9356199225 -0.017593775
0.4436 20.61311784 1.7628210359999998 -0.04138704 19.67731048 0.935807186 -0.0175932
0.4437 20.61393953 1.762881537 -0.041380605 19.67794491 0.9359944495 -0.017592624999999997
0.4438 20.61476122 1.762942038 -0.04137417 19.678579340000002 0.936181713 -0.017592049999999998
0.4439 20.61558291 1.763002539 -0.041367735 19.67921377 0.9363689765 -0.017591475
0.444 20.6164046 1.76306304 -0.041361300000000004 19.679848200000002 0.93655624 -0.0175909
0.4441 20.61722629 1.763123541 -0.041354865000000005 19.68048263 0.9367435035 -0.017590325
0.4442 20.61804798 1.763184042 -0.041348430000000005 19.681117060000002 0.936930767 -0.017589749999999998
0.4443 20.61886967 1.7632445429999999 -0.041341995 19.68175149 0.9371180305 -0.017589175
0.4444 20.61969136 1.763305044 -0.04133556 19.68238592 0.937305294 -0.0175886
0.4445 20.62051305 1.7633655449999999 -0.041329125 19.68302035 0.9374925575 -0.017588025
0.4446 20.621334739999998 1.763426046 -0.04132269 19.68365478 0.937679821 -0.017587449999999998
0.4447 20.62215643 1.7634865469999998 -0.041316255 19.68428921 0.9378670845 -0.017586875
0.4448 20.62297812 1.763547048 -0.041309820000000004 19.68492364 0.938054348 -0.0175863
0.4449 20.62379981 1.7636075489999998 -0.041303385000000005 19.68555807 0.9382416115 -0.017585725
0.445 20.6246215 1.76366805 -0.04129695 19.6861925 0.938428875 -0.017585149999999997
0.4451 20.62544319 1.763728551 -0.041290515 19.686826930000002 0.9386161385 -0.017584574999999998
0.4452 20.62626488 1.763789052 -0.04128408 19.68746136 0.938803402 -0.017584
0.4453 20.62708657 1.763849553 -0.041277645 19.688095790000002 0.9389906655 -0.017583425
0.4454 20.62790826 1.763910054 -0.04127121 19.68873022 0.939177929 -0.01758285
0.4455 20.62872995 1.763970555 -0.041264775000000004 19.68936465 0.9393651925 -0.017582274999999998
0.4456 20.62955164 1.7640310559999999 -0.041258340000000004 19.68999908 0.939552456 -0.0175817
0.4457 20.63037333 1.764091557 -0.041251905000000005 19.69063351 0.9397397195 -0.017581125
0.4458 20.63119502 1.7641520579999999 -0.04124547 19.69126794 0.939926983 -0.01758055
0.4459 20.63201671 1.764212559 -0.041239035 19.69190237 0.9401142465 -0.017579974999999998
0.446 20.6328384 1.7642730599999998 -0.0412326 19.6925368 0.94030151 -0.0175794
0.4461 20.63366009 1.764333561 -0.041226165 19.69317123 0.9404887735 -0.017578825
0.4462 20.63448178 1.7643940619999998 -0.04121973 19.69380566 0.940676037 -0.01757825
0.4463 20.63530347 1.764454563 -0.041213295000000004 19.69444009 0.9408633005 -0.017577675
0.4464 20.63612516 1.764515064 -0.041206860000000005 19.695074520000002 0.941050564 -0.0175771
0.4465 20.63694685 1.764575565 -0.041200425000000006 19.69570895 0.9412378275 -0.017576525
0.4466 20.63776854 1.764636066 -0.04119399 19.696343380000002 0.941425091 -0.01757595
0.4467 20.63859023 1.7646965669999999 -0.041187555 19.69697781 0.9416123545 -0.017575375
0.4468 20.63941192 1.764757068 -0.04118112 19.69761224 0.941799618 -0.017574799999999998
0.4469 20.64023361 1.7648175689999999 -0.041174685 19.69824667 0.9419868815 -0.017574225
0.447 20.6410553 1.76487807 -0.04116825 19.6988811 0.942174145 -0.01757365
0.4471 20.64187699 1.7649385709999998 -0.041161815000000004 19.69951553 0.9423614084999999 -0.017573075
0.4472 20.64269868 1.764999072 -0.041155380000000005 19.70014996 0.942548672 -0.017572499999999998
0.4473 20.64352037 1.7650595729999998 -0.041148945000000006 19.70078439 0.9427359355 -0.017571925
0.4474 20.64434206 1.765120074 -0.04114251 19.70141882 0.942923199 -0.01757135
0.4475 20.645163750000002 1.765180575 -0.041136075 19.70205325 0.9431104625 -0.017570775
0.4476 20.64598544 1.765241076 -0.04112964 19.70268768 0.943297726 -0.0175702
0.4477 20.64680713 1.765301577 -0.041123205 19.703322110000002 0.9434849895 -0.017569625
0.4478 20.64762882 1.765362078 -0.041116770000000004 19.70395654 0.943672253 -0.01756905
